station,date_aest,meanDailyAir,REGION,LONGITUDE,LATITUDE
405294,1983-01-01,22.90820592,405,145.7604552,-36.7121945
405294,1983-01-02,15.30587285,405,145.7604552,-36.7121945
405294,1983-01-03,17.25301132,405,145.7604552,-36.7121945
405294,1983-01-04,18.83445638,405,145.7604552,-36.7121945
405294,1983-01-05,16.71142095,405,145.7604552,-36.7121945
405294,1983-01-06,19.50679423,405,145.7604552,-36.7121945
405294,1983-01-07,23.52200597,405,145.7604552,-36.7121945
405294,1983-01-08,25.72540054,405,145.7604552,-36.7121945
405294,1983-01-09,18.7403745,405,145.7604552,-36.7121945
405294,1983-01-10,14.81430588,405,145.7604552,-36.7121945
405294,1983-01-11,12.07264353,405,145.7604552,-36.7121945
405294,1983-01-12,12.26683324,405,145.7604552,-36.7121945
405294,1983-01-13,13.19350332,405,145.7604552,-36.7121945
405294,1983-01-14,13.57595978,405,145.7604552,-36.7121945
405294,1983-01-15,15.5308904,405,145.7604552,-36.7121945
405294,1983-01-16,16.20153453,405,145.7604552,-36.7121945
405294,1983-01-17,16.44954071,405,145.7604552,-36.7121945
405294,1983-01-18,15.46832682,405,145.7604552,-36.7121945
405294,1983-01-19,19.33070145,405,145.7604552,-36.7121945
405294,1983-01-20,23.06160889,405,145.7604552,-36.7121945
405294,1983-01-21,24.73826752,405,145.7604552,-36.7121945
405294,1983-01-22,27.22690608,405,145.7604552,-36.7121945
405294,1983-01-23,17.51989772,405,145.7604552,-36.7121945
405294,1983-01-24,20.35217183,405,145.7604552,-36.7121945
405294,1983-01-25,24.9476003,405,145.7604552,-36.7121945
405294,1983-01-26,16.50634282,405,145.7604552,-36.7121945
405294,1983-01-27,17.34305344,405,145.7604552,-36.7121945
405294,1983-01-28,21.39460144,405,145.7604552,-36.7121945
405294,1983-01-29,23.76070302,405,145.7604552,-36.7121945
405294,1983-01-30,25.5650205,405,145.7604552,-36.7121945
405294,1983-01-31,29.65501556,405,145.7604552,-36.7121945
405294,1983-02-01,28.37332433,405,145.7604552,-36.7121945
405294,1983-02-02,20.30494715,405,145.7604552,-36.7121945
405294,1983-02-03,21.75383148,405,145.7604552,-36.7121945
405294,1983-02-04,23.4913269,405,145.7604552,-36.7121945
405294,1983-02-05,25.78152364,405,145.7604552,-36.7121945
405294,1983-02-06,27.2469574,405,145.7604552,-36.7121945
405294,1983-02-07,28.80368195,405,145.7604552,-36.7121945
405294,1983-02-08,29.4531812,405,145.7604552,-36.7121945
405294,1983-02-09,25.6493749,405,145.7604552,-36.7121945
405294,1983-02-10,24.49372508,405,145.7604552,-36.7121945
405294,1983-02-11,21.17934697,405,145.7604552,-36.7121945
405294,1983-02-12,20.15489858,405,145.7604552,-36.7121945
405294,1983-02-13,22.72679291,405,145.7604552,-36.7121945
405294,1983-02-14,26.03793488,405,145.7604552,-36.7121945
405294,1983-02-15,27.5975268,405,145.7604552,-36.7121945
405294,1983-02-16,29.74087423,405,145.7604552,-36.7121945
405294,1983-02-17,18.47951914,405,145.7604552,-36.7121945
405294,1983-02-18,20.57179794,405,145.7604552,-36.7121945
405294,1983-02-19,20.79127401,405,145.7604552,-36.7121945
405294,1983-02-20,21.92246399,405,145.7604552,-36.7121945
405294,1983-02-21,23.75987778,405,145.7604552,-36.7121945
405294,1983-02-22,21.09095662,405,145.7604552,-36.7121945
405294,1983-02-23,21.06016312,405,145.7604552,-36.7121945
405294,1983-02-24,23.40320485,405,145.7604552,-36.7121945
405294,1983-02-25,25.94936142,405,145.7604552,-36.7121945
405294,1983-02-26,26.26932551,405,145.7604552,-36.7121945
405294,1983-02-27,26.86707077,405,145.7604552,-36.7121945
405294,1983-02-28,26.59241511,405,145.7604552,-36.7121945
405294,1983-03-01,28.43068848,405,145.7604552,-36.7121945
405294,1983-03-02,25.97495422,405,145.7604552,-36.7121945
405294,1983-03-03,28.04627889,405,145.7604552,-36.7121945
405294,1983-03-04,27.82355906,405,145.7604552,-36.7121945
405294,1983-03-05,23.9380394,405,145.7604552,-36.7121945
405294,1983-03-06,28.7694603,405,145.7604552,-36.7121945
405294,1983-03-07,29.57134018,405,145.7604552,-36.7121945
405294,1983-03-08,28.91132634,405,145.7604552,-36.7121945
405294,1983-03-09,17.20227458,405,145.7604552,-36.7121945
405294,1983-03-10,21.24564133,405,145.7604552,-36.7121945
405294,1983-03-11,24.34013138,405,145.7604552,-36.7121945
405294,1983-03-12,25.71620331,405,145.7604552,-36.7121945
405294,1983-03-13,19.54784164,405,145.7604552,-36.7121945
405294,1983-03-14,18.13634008,405,145.7604552,-36.7121945
405294,1983-03-15,16.55232646,405,145.7604552,-36.7121945
405294,1983-03-16,18.78964259,405,145.7604552,-36.7121945
405294,1983-03-17,20.83895264,405,145.7604552,-36.7121945
405294,1983-03-18,21.08156993,405,145.7604552,-36.7121945
405294,1983-03-19,22.26798147,405,145.7604552,-36.7121945
405294,1983-03-20,21.49297358,405,145.7604552,-36.7121945
405294,1983-03-21,18.23648478,405,145.7604552,-36.7121945
405294,1983-03-22,13.76829809,405,145.7604552,-36.7121945
405294,1983-03-23,12.53982697,405,145.7604552,-36.7121945
405294,1983-03-24,12.72832133,405,145.7604552,-36.7121945
405294,1983-03-25,12.50288671,405,145.7604552,-36.7121945
405294,1983-03-26,14.04201533,405,145.7604552,-36.7121945
405294,1983-03-27,13.59721909,405,145.7604552,-36.7121945
405294,1983-03-28,12.50481186,405,145.7604552,-36.7121945
405294,1983-03-29,15.97583923,405,145.7604552,-36.7121945
405294,1983-03-30,14.32676977,405,145.7604552,-36.7121945
405294,1983-03-31,15.77878723,405,145.7604552,-36.7121945
405294,1983-04-01,13.27834727,405,145.7604552,-36.7121945
405294,1983-04-02,12.35276566,405,145.7604552,-36.7121945
405294,1983-04-03,14.19884644,405,145.7604552,-36.7121945
405294,1983-04-04,11.18565521,405,145.7604552,-36.7121945
405294,1983-04-05,7.98770167,405,145.7604552,-36.7121945
405294,1983-04-06,7.459495799,405,145.7604552,-36.7121945
405294,1983-04-07,8.388022359,405,145.7604552,-36.7121945
405294,1983-04-08,11.56750514,405,145.7604552,-36.7121945
405294,1983-04-09,16.87538045,405,145.7604552,-36.7121945
405294,1983-04-10,17.3724851,405,145.7604552,-36.7121945
405294,1983-04-11,14.06349716,405,145.7604552,-36.7121945
405294,1983-04-12,11.2700503,405,145.7604552,-36.7121945
405294,1983-04-13,10.85615946,405,145.7604552,-36.7121945
405294,1983-04-14,10.39014715,405,145.7604552,-36.7121945
405294,1983-04-15,8.567205048,405,145.7604552,-36.7121945
405294,1983-04-16,9.439757284,405,145.7604552,-36.7121945
405294,1983-04-17,10.39990514,405,145.7604552,-36.7121945
405294,1983-04-18,10.72081019,405,145.7604552,-36.7121945
405294,1983-04-19,11.64737345,405,145.7604552,-36.7121945
405294,1983-04-20,12.67581584,405,145.7604552,-36.7121945
405294,1983-04-21,15.73774109,405,145.7604552,-36.7121945
405294,1983-04-22,16.87436066,405,145.7604552,-36.7121945
405294,1983-04-23,15.56134822,405,145.7604552,-36.7121945
405294,1983-04-24,11.88192393,405,145.7604552,-36.7121945
405294,1983-04-25,10.65337652,405,145.7604552,-36.7121945
405294,1983-04-26,11.29379171,405,145.7604552,-36.7121945
405294,1983-04-27,10.58707962,405,145.7604552,-36.7121945
405294,1983-04-28,11.34836858,405,145.7604552,-36.7121945
405294,1983-04-29,12.00627289,405,145.7604552,-36.7121945
405294,1983-04-30,14.5661115,405,145.7604552,-36.7121945
405294,1983-05-01,14.74759318,405,145.7604552,-36.7121945
405294,1983-05-02,13.98091532,405,145.7604552,-36.7121945
405294,1983-05-03,11.97822723,405,145.7604552,-36.7121945
405294,1983-05-04,11.21641184,405,145.7604552,-36.7121945
405294,1983-05-05,10.90602392,405,145.7604552,-36.7121945
405294,1983-05-06,10.66638336,405,145.7604552,-36.7121945
405294,1983-05-07,11.90665334,405,145.7604552,-36.7121945
405294,1983-05-08,11.89504649,405,145.7604552,-36.7121945
405294,1983-05-09,12.36599503,405,145.7604552,-36.7121945
405294,1983-05-10,11.80141856,405,145.7604552,-36.7121945
405294,1983-05-11,9.84195989,405,145.7604552,-36.7121945
405294,1983-05-12,11.74736811,405,145.7604552,-36.7121945
405294,1983-05-13,13.85465012,405,145.7604552,-36.7121945
405294,1983-05-14,13.43619944,405,145.7604552,-36.7121945
405294,1983-05-15,9.197062429,405,145.7604552,-36.7121945
405294,1983-05-16,4.63461202,405,145.7604552,-36.7121945
405294,1983-05-17,8.129495239,405,145.7604552,-36.7121945
405294,1983-05-18,9.641108449,405,145.7604552,-36.7121945
405294,1983-05-19,9.137171682,405,145.7604552,-36.7121945
405294,1983-05-20,8.971519725,405,145.7604552,-36.7121945
405294,1983-05-21,9.414996084,405,145.7604552,-36.7121945
405294,1983-05-22,14.48303757,405,145.7604552,-36.7121945
405294,1983-05-23,13.23470332,405,145.7604552,-36.7121945
405294,1983-05-24,12.55644887,405,145.7604552,-36.7121945
405294,1983-05-25,11.98406881,405,145.7604552,-36.7121945
405294,1983-05-26,11.82599792,405,145.7604552,-36.7121945
405294,1983-05-27,11.88942744,405,145.7604552,-36.7121945
405294,1983-05-28,10.42414118,405,145.7604552,-36.7121945
405294,1983-05-29,7.405713654,405,145.7604552,-36.7121945
405294,1983-05-30,8.479838308,405,145.7604552,-36.7121945
405294,1983-05-31,8.760677592,405,145.7604552,-36.7121945
405294,1983-06-01,8.601617432,405,145.7604552,-36.7121945
405294,1983-06-02,7.757108307,405,145.7604552,-36.7121945
405294,1983-06-03,7.589757538,405,145.7604552,-36.7121945
405294,1983-06-04,7.757296499,405,145.7604552,-36.7121945
405294,1983-06-05,8.711262004,405,145.7604552,-36.7121945
405294,1983-06-06,9.244252777,405,145.7604552,-36.7121945
405294,1983-06-07,6.209125773,405,145.7604552,-36.7121945
405294,1983-06-08,5.013035075,405,145.7604552,-36.7121945
405294,1983-06-09,7.013155874,405,145.7604552,-36.7121945
405294,1983-06-10,4.536918894,405,145.7604552,-36.7121945
405294,1983-06-11,7.184879557,405,145.7604552,-36.7121945
405294,1983-06-12,8.332162476,405,145.7604552,-36.7121945
405294,1983-06-13,6.709892527,405,145.7604552,-36.7121945
405294,1983-06-14,7.858872986,405,145.7604552,-36.7121945
405294,1983-06-15,6.176824188,405,145.7604552,-36.7121945
405294,1983-06-16,5.230130768,405,145.7604552,-36.7121945
405294,1983-06-17,4.754205322,405,145.7604552,-36.7121945
405294,1983-06-18,7.695254262,405,145.7604552,-36.7121945
405294,1983-06-19,10.13207143,405,145.7604552,-36.7121945
405294,1983-06-20,10.33330688,405,145.7604552,-36.7121945
405294,1983-06-21,8.455978648,405,145.7604552,-36.7121945
405294,1983-06-22,7.085940297,405,145.7604552,-36.7121945
405294,1983-06-23,8.066554006,405,145.7604552,-36.7121945
405294,1983-06-24,6.942147827,405,145.7604552,-36.7121945
405294,1983-06-25,2.972239431,405,145.7604552,-36.7121945
405294,1983-06-26,1.626884715,405,145.7604552,-36.7121945
405294,1983-06-27,4.237233734,405,145.7604552,-36.7121945
405294,1983-06-28,5.94314092,405,145.7604552,-36.7121945
405294,1983-06-29,6.345305379,405,145.7604552,-36.7121945
405294,1983-06-30,7.425312297,405,145.7604552,-36.7121945
405294,1983-07-01,8.618352509,405,145.7604552,-36.7121945
405294,1983-07-02,8.47720108,405,145.7604552,-36.7121945
405294,1983-07-03,6.741855876,405,145.7604552,-36.7121945
405294,1983-07-04,6.837138112,405,145.7604552,-36.7121945
405294,1983-07-05,6.851422882,405,145.7604552,-36.7121945
405294,1983-07-06,6.606394704,405,145.7604552,-36.7121945
405294,1983-07-07,5.107564545,405,145.7604552,-36.7121945
405294,1983-07-08,4.61772817,405,145.7604552,-36.7121945
405294,1983-07-09,3.589584605,405,145.7604552,-36.7121945
405294,1983-07-10,3.252248383,405,145.7604552,-36.7121945
405294,1983-07-11,4.918878174,405,145.7604552,-36.7121945
405294,1983-07-12,3.588754272,405,145.7604552,-36.7121945
405294,1983-07-13,5.522429403,405,145.7604552,-36.7121945
405294,1983-07-14,6.564481354,405,145.7604552,-36.7121945
405294,1983-07-15,6.009777323,405,145.7604552,-36.7121945
405294,1983-07-16,6.101934052,405,145.7604552,-36.7121945
405294,1983-07-17,6.682227071,405,145.7604552,-36.7121945
405294,1983-07-18,6.364606476,405,145.7604552,-36.7121945
405294,1983-07-19,4.188273366,405,145.7604552,-36.7121945
405294,1983-07-20,2.709381358,405,145.7604552,-36.7121945
405294,1983-07-21,6.279007212,405,145.7604552,-36.7121945
405294,1983-07-22,4.981034851,405,145.7604552,-36.7121945
405294,1983-07-23,3.691540019,405,145.7604552,-36.7121945
405294,1983-07-24,3.647556559,405,145.7604552,-36.7121945
405294,1983-07-25,8.043220774,405,145.7604552,-36.7121945
405294,1983-07-26,9.367659505,405,145.7604552,-36.7121945
405294,1983-07-27,8.253162638,405,145.7604552,-36.7121945
405294,1983-07-28,8.353571828,405,145.7604552,-36.7121945
405294,1983-07-29,8.584240214,405,145.7604552,-36.7121945
405294,1983-07-30,8.105452474,405,145.7604552,-36.7121945
405294,1983-07-31,8.310941315,405,145.7604552,-36.7121945
405294,1983-08-01,7.736753082,405,145.7604552,-36.7121945
405294,1983-08-02,6.48408788,405,145.7604552,-36.7121945
405294,1983-08-03,5.602037048,405,145.7604552,-36.7121945
405294,1983-08-04,5.039529419,405,145.7604552,-36.7121945
405294,1983-08-05,4.926681773,405,145.7604552,-36.7121945
405294,1983-08-06,7.621073659,405,145.7604552,-36.7121945
405294,1983-08-07,7.786545054,405,145.7604552,-36.7121945
405294,1983-08-08,6.998460388,405,145.7604552,-36.7121945
405294,1983-08-09,8.279997762,405,145.7604552,-36.7121945
405294,1983-08-10,9.212894694,405,145.7604552,-36.7121945
405294,1983-08-11,7.871312714,405,145.7604552,-36.7121945
405294,1983-08-12,8.605952199,405,145.7604552,-36.7121945
405294,1983-08-13,10.76931915,405,145.7604552,-36.7121945
405294,1983-08-14,11.86620865,405,145.7604552,-36.7121945
405294,1983-08-15,12.86623281,405,145.7604552,-36.7121945
405294,1983-08-16,11.80808919,405,145.7604552,-36.7121945
405294,1983-08-17,6.655203756,405,145.7604552,-36.7121945
405294,1983-08-18,4.375561015,405,145.7604552,-36.7121945
405294,1983-08-19,5.89941686,405,145.7604552,-36.7121945
405294,1983-08-20,7.139271037,405,145.7604552,-36.7121945
405294,1983-08-21,8.740734355,405,145.7604552,-36.7121945
405294,1983-08-22,8.802924093,405,145.7604552,-36.7121945
405294,1983-08-23,10.13448105,405,145.7604552,-36.7121945
405294,1983-08-24,11.99477666,405,145.7604552,-36.7121945
405294,1983-08-25,11.14687119,405,145.7604552,-36.7121945
405294,1983-08-26,8.677566783,405,145.7604552,-36.7121945
405294,1983-08-27,6.834764099,405,145.7604552,-36.7121945
405294,1983-08-28,6.338938649,405,145.7604552,-36.7121945
405294,1983-08-29,8.347013092,405,145.7604552,-36.7121945
405294,1983-08-30,6.896240489,405,145.7604552,-36.7121945
405294,1983-08-31,9.742419179,405,145.7604552,-36.7121945
405294,1983-09-01,9.292952474,405,145.7604552,-36.7121945
405294,1983-09-02,11.62822876,405,145.7604552,-36.7121945
405294,1983-09-03,7.416904704,405,145.7604552,-36.7121945
405294,1983-09-04,9.424529012,405,145.7604552,-36.7121945
405294,1983-09-05,9.491320546,405,145.7604552,-36.7121945
405294,1983-09-06,9.974445597,405,145.7604552,-36.7121945
405294,1983-09-07,10.50860748,405,145.7604552,-36.7121945
405294,1983-09-08,10.3206014,405,145.7604552,-36.7121945
405294,1983-09-09,9.908373769,405,145.7604552,-36.7121945
405294,1983-09-10,8.655216471,405,145.7604552,-36.7121945
405294,1983-09-11,4.582373556,405,145.7604552,-36.7121945
405294,1983-09-12,6.948781586,405,145.7604552,-36.7121945
405294,1983-09-13,6.750035858,405,145.7604552,-36.7121945
405294,1983-09-14,8.15252711,405,145.7604552,-36.7121945
405294,1983-09-15,8.049363708,405,145.7604552,-36.7121945
405294,1983-09-16,10.9701388,405,145.7604552,-36.7121945
405294,1983-09-17,9.022176361,405,145.7604552,-36.7121945
405294,1983-09-18,11.12519989,405,145.7604552,-36.7121945
405294,1983-09-19,11.64891713,405,145.7604552,-36.7121945
405294,1983-09-20,8.315914408,405,145.7604552,-36.7121945
405294,1983-09-21,8.154749807,405,145.7604552,-36.7121945
405294,1983-09-22,12.22611898,405,145.7604552,-36.7121945
405294,1983-09-23,11.20329437,405,145.7604552,-36.7121945
405294,1983-09-24,6.891341146,405,145.7604552,-36.7121945
405294,1983-09-25,8.31961085,405,145.7604552,-36.7121945
405294,1983-09-26,11.11110331,405,145.7604552,-36.7121945
405294,1983-09-27,15.43794785,405,145.7604552,-36.7121945
405294,1983-09-28,12.84795659,405,145.7604552,-36.7121945
405294,1983-09-29,11.3837588,405,145.7604552,-36.7121945
405294,1983-09-30,11.41180064,405,145.7604552,-36.7121945
405294,1983-10-01,13.35768916,405,145.7604552,-36.7121945
405294,1983-10-02,11.14558436,405,145.7604552,-36.7121945
405294,1983-10-03,10.07655106,405,145.7604552,-36.7121945
405294,1983-10-04,9.850141144,405,145.7604552,-36.7121945
405294,1983-10-05,9.23008372,405,145.7604552,-36.7121945
405294,1983-10-06,8.845333354,405,145.7604552,-36.7121945
405294,1983-10-07,9.163180288,405,145.7604552,-36.7121945
405294,1983-10-08,10.87523168,405,145.7604552,-36.7121945
405294,1983-10-09,11.39597092,405,145.7604552,-36.7121945
405294,1983-10-10,13.209375,405,145.7604552,-36.7121945
405294,1983-10-11,14.56558253,405,145.7604552,-36.7121945
405294,1983-10-12,14.18893204,405,145.7604552,-36.7121945
405294,1983-10-13,15.67871882,405,145.7604552,-36.7121945
405294,1983-10-14,15.95605113,405,145.7604552,-36.7121945
405294,1983-10-15,13.0399147,405,145.7604552,-36.7121945
405294,1983-10-16,10.9338,405,145.7604552,-36.7121945
405294,1983-10-17,10.54260788,405,145.7604552,-36.7121945
405294,1983-10-18,12.80253627,405,145.7604552,-36.7121945
405294,1983-10-19,8.70059611,405,145.7604552,-36.7121945
405294,1983-10-20,10.52289352,405,145.7604552,-36.7121945
405294,1983-10-21,11.28753052,405,145.7604552,-36.7121945
405294,1983-10-22,13.04055684,405,145.7604552,-36.7121945
405294,1983-10-23,13.75612157,405,145.7604552,-36.7121945
405294,1983-10-24,15.6298322,405,145.7604552,-36.7121945
405294,1983-10-25,16.10707881,405,145.7604552,-36.7121945
405294,1983-10-26,17.29608816,405,145.7604552,-36.7121945
405294,1983-10-27,18.51268667,405,145.7604552,-36.7121945
405294,1983-10-28,10.33718898,405,145.7604552,-36.7121945
405294,1983-10-29,12.37892431,405,145.7604552,-36.7121945
405294,1983-10-30,13.30488358,405,145.7604552,-36.7121945
405294,1983-10-31,15.86634216,405,145.7604552,-36.7121945
405294,1983-11-01,14.06063105,405,145.7604552,-36.7121945
405294,1983-11-02,15.9965683,405,145.7604552,-36.7121945
405294,1983-11-03,13.08883947,405,145.7604552,-36.7121945
405294,1983-11-04,10.03354543,405,145.7604552,-36.7121945
405294,1983-11-05,11.88347397,405,145.7604552,-36.7121945
405294,1983-11-06,17.06390915,405,145.7604552,-36.7121945
405294,1983-11-07,20.06292877,405,145.7604552,-36.7121945
405294,1983-11-08,13.59465561,405,145.7604552,-36.7121945
405294,1983-11-09,11.39024251,405,145.7604552,-36.7121945
405294,1983-11-10,9.448014832,405,145.7604552,-36.7121945
405294,1983-11-11,13.72514369,405,145.7604552,-36.7121945
405294,1983-11-12,16.86764806,405,145.7604552,-36.7121945
405294,1983-11-13,20.34188105,405,145.7604552,-36.7121945
405294,1983-11-14,17.51820272,405,145.7604552,-36.7121945
405294,1983-11-15,10.51961288,405,145.7604552,-36.7121945
405294,1983-11-16,5.968696849,405,145.7604552,-36.7121945
405294,1983-11-17,8.712356822,405,145.7604552,-36.7121945
405294,1983-11-18,10.17134501,405,145.7604552,-36.7121945
405294,1983-11-19,13.88793208,405,145.7604552,-36.7121945
405294,1983-11-20,15.6015653,405,145.7604552,-36.7121945
405294,1983-11-21,16.93990606,405,145.7604552,-36.7121945
405294,1983-11-22,16.57848384,405,145.7604552,-36.7121945
405294,1983-11-23,17.96461512,405,145.7604552,-36.7121945
405294,1983-11-24,17.40987676,405,145.7604552,-36.7121945
405294,1983-11-25,15.31492259,405,145.7604552,-36.7121945
405294,1983-11-26,15.80860545,405,145.7604552,-36.7121945
405294,1983-11-27,17.74118322,405,145.7604552,-36.7121945
405294,1983-11-28,17.94875107,405,145.7604552,-36.7121945
405294,1983-11-29,18.55173645,405,145.7604552,-36.7121945
405294,1983-11-30,14.43419291,405,145.7604552,-36.7121945
405294,1983-12-01,16.56084213,405,145.7604552,-36.7121945
405294,1983-12-02,17.97325033,405,145.7604552,-36.7121945
405294,1983-12-03,16.69996668,405,145.7604552,-36.7121945
405294,1983-12-04,17.43490626,405,145.7604552,-36.7121945
405294,1983-12-05,20.35793839,405,145.7604552,-36.7121945
405294,1983-12-06,15.0224027,405,145.7604552,-36.7121945
405294,1983-12-07,11.86063029,405,145.7604552,-36.7121945
405294,1983-12-08,13.0247996,405,145.7604552,-36.7121945
405294,1983-12-09,15.91620661,405,145.7604552,-36.7121945
405294,1983-12-10,16.50690867,405,145.7604552,-36.7121945
405294,1983-12-11,18.54841512,405,145.7604552,-36.7121945
405294,1983-12-12,19.99885457,405,145.7604552,-36.7121945
405294,1983-12-13,19.36077652,405,145.7604552,-36.7121945
405294,1983-12-14,20.68212407,405,145.7604552,-36.7121945
405294,1983-12-15,16.88887304,405,145.7604552,-36.7121945
405294,1983-12-16,16.55549138,405,145.7604552,-36.7121945
405294,1983-12-17,17.52781703,405,145.7604552,-36.7121945
405294,1983-12-18,20.76210429,405,145.7604552,-36.7121945
405294,1983-12-19,24.52760722,405,145.7604552,-36.7121945
405294,1983-12-20,26.81539561,405,145.7604552,-36.7121945
405294,1983-12-21,21.06065394,405,145.7604552,-36.7121945
405294,1983-12-22,21.02590078,405,145.7604552,-36.7121945
405294,1983-12-23,22.36224645,405,145.7604552,-36.7121945
405294,1983-12-24,25.37223333,405,145.7604552,-36.7121945
405294,1983-12-25,20.97181346,405,145.7604552,-36.7121945
405294,1983-12-26,16.51832987,405,145.7604552,-36.7121945
405294,1983-12-27,19.11220703,405,145.7604552,-36.7121945
405294,1983-12-28,20.4399175,405,145.7604552,-36.7121945
405294,1983-12-29,22.38444417,405,145.7604552,-36.7121945
405294,1983-12-30,23.61751455,405,145.7604552,-36.7121945
405294,1983-12-31,20.0665451,405,145.7604552,-36.7121945
405294,1984-01-01,18.12070872,405,145.7604552,-36.7121945
405294,1984-01-02,19.35357183,405,145.7604552,-36.7121945
405294,1984-01-03,16.37850469,405,145.7604552,-36.7121945
405294,1984-01-04,18.43207957,405,145.7604552,-36.7121945
405294,1984-01-05,21.68452861,405,145.7604552,-36.7121945
405294,1984-01-06,20.76717148,405,145.7604552,-36.7121945
405294,1984-01-07,21.21365255,405,145.7604552,-36.7121945
405294,1984-01-08,19.93557892,405,145.7604552,-36.7121945
405294,1984-01-09,18.44779485,405,145.7604552,-36.7121945
405294,1984-01-10,18.60120672,405,145.7604552,-36.7121945
405294,1984-01-11,21.04974264,405,145.7604552,-36.7121945
405294,1984-01-12,23.10381851,405,145.7604552,-36.7121945
405294,1984-01-13,23.44881719,405,145.7604552,-36.7121945
405294,1984-01-14,21.25916316,405,145.7604552,-36.7121945
405294,1984-01-15,17.947037,405,145.7604552,-36.7121945
405294,1984-01-16,15.9236084,405,145.7604552,-36.7121945
405294,1984-01-17,12.87972031,405,145.7604552,-36.7121945
405294,1984-01-18,13.32171529,405,145.7604552,-36.7121945
405294,1984-01-19,17.17769903,405,145.7604552,-36.7121945
405294,1984-01-20,18.14484812,405,145.7604552,-36.7121945
405294,1984-01-21,15.927624,405,145.7604552,-36.7121945
405294,1984-01-22,14.23922246,405,145.7604552,-36.7121945
405294,1984-01-23,19.38849411,405,145.7604552,-36.7121945
405294,1984-01-24,20.15874761,405,145.7604552,-36.7121945
405294,1984-01-25,19.05748138,405,145.7604552,-36.7121945
405294,1984-01-26,13.75954844,405,145.7604552,-36.7121945
405294,1984-01-27,15.26316859,405,145.7604552,-36.7121945
405294,1984-01-28,18.83665873,405,145.7604552,-36.7121945
405294,1984-01-29,17.41426748,405,145.7604552,-36.7121945
405294,1984-01-30,14.34838638,405,145.7604552,-36.7121945
405294,1984-01-31,14.41465403,405,145.7604552,-36.7121945
405294,1984-02-01,16.52962901,405,145.7604552,-36.7121945
405294,1984-02-02,19.01690191,405,145.7604552,-36.7121945
405294,1984-02-03,21.26282527,405,145.7604552,-36.7121945
405294,1984-02-04,21.34011612,405,145.7604552,-36.7121945
405294,1984-02-05,22.2801122,405,145.7604552,-36.7121945
405294,1984-02-06,23.86867676,405,145.7604552,-36.7121945
405294,1984-02-07,18.2097908,405,145.7604552,-36.7121945
405294,1984-02-08,19.43350372,405,145.7604552,-36.7121945
405294,1984-02-09,16.36091131,405,145.7604552,-36.7121945
405294,1984-02-10,16.69195328,405,145.7604552,-36.7121945
405294,1984-02-11,20.48099289,405,145.7604552,-36.7121945
405294,1984-02-12,21.17213593,405,145.7604552,-36.7121945
405294,1984-02-13,16.89081345,405,145.7604552,-36.7121945
405294,1984-02-14,19.8779363,405,145.7604552,-36.7121945
405294,1984-02-15,24.68616384,405,145.7604552,-36.7121945
405294,1984-02-16,21.89168447,405,145.7604552,-36.7121945
405294,1984-02-17,20.09036789,405,145.7604552,-36.7121945
405294,1984-02-18,21.75026601,405,145.7604552,-36.7121945
405294,1984-02-19,23.98478978,405,145.7604552,-36.7121945
405294,1984-02-20,23.2503067,405,145.7604552,-36.7121945
405294,1984-02-21,18.99440918,405,145.7604552,-36.7121945
405294,1984-02-22,20.34294662,405,145.7604552,-36.7121945
405294,1984-02-23,17.06155294,405,145.7604552,-36.7121945
405294,1984-02-24,16.15742137,405,145.7604552,-36.7121945
405294,1984-02-25,18.95755539,405,145.7604552,-36.7121945
405294,1984-02-26,24.45417048,405,145.7604552,-36.7121945
405294,1984-02-27,19.20253525,405,145.7604552,-36.7121945
405294,1984-02-28,12.21391195,405,145.7604552,-36.7121945
405294,1984-02-29,13.62420171,405,145.7604552,-36.7121945
405294,1984-03-01,12.76906102,405,145.7604552,-36.7121945
405294,1984-03-02,11.94966787,405,145.7604552,-36.7121945
405294,1984-03-03,15.08693975,405,145.7604552,-36.7121945
405294,1984-03-04,17.76996511,405,145.7604552,-36.7121945
405294,1984-03-05,19.65224228,405,145.7604552,-36.7121945
405294,1984-03-06,21.65116018,405,145.7604552,-36.7121945
405294,1984-03-07,17.14529572,405,145.7604552,-36.7121945
405294,1984-03-08,13.75772756,405,145.7604552,-36.7121945
405294,1984-03-09,16.68204142,405,145.7604552,-36.7121945
405294,1984-03-10,18.62225749,405,145.7604552,-36.7121945
405294,1984-03-11,16.52731603,405,145.7604552,-36.7121945
405294,1984-03-12,18.82751236,405,145.7604552,-36.7121945
405294,1984-03-13,13.20046895,405,145.7604552,-36.7121945
405294,1984-03-14,13.31992747,405,145.7604552,-36.7121945
405294,1984-03-15,12.50006383,405,145.7604552,-36.7121945
405294,1984-03-16,15.40675125,405,145.7604552,-36.7121945
405294,1984-03-17,17.31190389,405,145.7604552,-36.7121945
405294,1984-03-18,18.27787425,405,145.7604552,-36.7121945
405294,1984-03-19,14.78123372,405,145.7604552,-36.7121945
405294,1984-03-20,16.05018768,405,145.7604552,-36.7121945
405294,1984-03-21,16.31602376,405,145.7604552,-36.7121945
405294,1984-03-22,18.77581558,405,145.7604552,-36.7121945
405294,1984-03-23,19.54518661,405,145.7604552,-36.7121945
405294,1984-03-24,18.54517136,405,145.7604552,-36.7121945
405294,1984-03-25,12.31049627,405,145.7604552,-36.7121945
